SYMBOL,NAME_OF_COMPANY,P/E Ratio,Debt-to-Equity,ROE (%),Earnings Growth,Market Cap,Sector,Industry
ANUP,The Anup Engineering Limited,81.48718,3.431,,0.501,63644217344.0,Industrials,Specialty Industrial Machinery
ANURAS,Anupam Rasayan India Limited,105.17217,44.691,,0.512,83937812480.0,Basic Materials,Specialty Chemicals
APARINDS,Apar Industries Limited,25.418282,13.218,,-0.231,205536821248.0,Industrials,Electrical Equipment & Parts
APCL,Anjani Portland Cement Limited,,180.351,,,3177472000.0,Basic Materials,Building Materials
APCOTEXIND,Apcotex Industries Limited,32.84941,39.329,,0.037,17303269376.0,Basic Materials,Specialty Chemicals
APEX,Apex Frozen Foods Limited,421.34695,23.244,,,6451875328.0,Consumer Defensive,Farm Products
APLAPOLLO,APL Apollo Tubes Limited,66.454506,26.57,,0.31,421722128384.0,Basic Materials,Steel
APLLTD,Alembic Pharmaceuticals Limited,28.705212,21.817,,-0.236,173563068416.0,Healthcare,Drug Manufacturers - Specialty & Generic
APOLLO,Apollo Micro Systems Limited,62.095745,37.42,,0.622,35791200256.0,Industrials,Aerospace & Defense
APOLLOHOSP,Apollo Hospitals Enterprise Limited,73.46334,93.132,,0.518,965451513856.0,Healthcare,Medical Care Facilities
APOLLOPIPE,Apollo Pipes Limited,55.95537,20.378,,-0.358,17665036288.0,Industrials,Building Products & Equipment
APOLLOTYRE,Apollo Tyres Limited,20.07628,33.551,,-0.321,259089465344.0,Consumer Cyclical,Auto Parts
APOLSINHOT,Apollo Sindoori Hotels Limited,44.215965,60.697,,-0.5,3226316032.0,Industrials,Specialty Business Services
APTECHT,Aptech Limited,40.630135,2.7,,-0.466,6892556800.0,Consumer Defensive,Education & Training Services
APTUS,Aptus Value Housing Finance India Limited,21.158194,154.359,,0.21,149818589184.0,Financial Services,Mortgage Finance
ARCHIDPLY,Archidply Industries Limited,,174.633,,,1752110592.0,Basic Materials,Lumber & Wood Production
ARCHIES,Archies Limited,,41.211,,-0.954,583380608.0,Consumer Cyclical,Specialty Retail
ARE&M,Amara Raja Energy & Mobility Limited,17.90643,4.647,,0.093,181496119296.0,Industrials,Electrical Equipment & Parts
ARENTERP,Rajdarshan Industries Limited,20.886257,,,,137269232.0,Basic Materials,Other Industrial Metals & Mining
ARIES,Aries Agro Limited,10.54317,13.038,,0.485,3389337088.0,Basic Materials,Agricultural Inputs
ARIHANTCAP,Arihant Capital Markets Limited,9.923186,53.667,,-0.404,7272828928.0,Financial Services,Capital Markets
ARIHANTSUP,Arihant Superstructures Limited,22.937677,174.597,,0.869,16663626752.0,Real Estate,Real Estate - Development
ARKADE,Arkade Developers Limited,20.345007,9.21,,-0.056,29123254272.0,Real Estate,Real Estate - Development
ARMANFIN,Arman Financial Services Limited,14.882981,166.395,,,14038516736.0,Financial Services,Credit Services
AROGRANITE,Aro Granite Industries Limited,,97.389,,,519716416.0,Industrials,Building Products & Equipment
ARROWGREEN,Arrow Greentech Limited,14.464634,0.596,,1.622,9000897536.0,Consumer Cyclical,Packaging & Containers
ARSSINFRA,ARSS Infrastructure Projects Limited,32.75862,,,,864044032.0,Industrials,Infrastructure Operations
ARTEMISMED,Artemis Medicare Services Limited,125.480354,40.12,,0.578,,,
ARTNIRMAN,Art Nirman Limited,83.07548,23.702,,2.667,1098812672.0,Real Estate,Real Estate - Development
ARVEE,Arvee Laboratories (India) Limited,71.47739,3.222,,-0.364,1567484800.0,Basic Materials,Specialty Chemicals
ARVIND,Arvind Limited,28.671873,43.403,,0.129,86487072768.0,Consumer Cyclical,Textile Manufacturing
ARVINDFASN,Arvind Fashions Limited,63.309296,98.689,,-0.478,52643966976.0,Consumer Cyclical,Apparel Manufacturing
ARVSMART,Arvind SmartSpaces Limited,44.92287,19.479,,4.049,30638995456.0,Real Estate,Real Estate - Development
ASAHIINDIA,Asahi India Glass Limited,42.231773,95.42,,0.663,149341257728.0,Consumer Cyclical,Auto Parts
ASAHISONG,Asahi Songwon Colors Limited,29.157722,72.333,,,4162095616.0,Basic Materials,Specialty Chemicals
ASAL,Automotive Stampings and Assemblies Limited,38.278954,20423.77,,-0.247,7488291328.0,Consumer Cyclical,Auto Parts
ASALCBR,Associated Alcohols & Breweries Ltd.,31.136839,20.141,,1.02,21638993920.0,Consumer Defensive,Beverages - Wineries & Distilleries
ASHAPURMIN,Ashapura Minechem Limited,12.584289,111.509,,0.913,35655114752.0,Basic Materials,Other Industrial Metals & Mining
ASHIANA,Ashiana Housing Limited,195.83916,36.459,2.029,-0.601,28180310016.0,Real Estate,Real Estate - Development
ASHIMASYN,Ashima Limited,4.532632,40.485,,,4135999232.0,Consumer Cyclical,Textile Manufacturing
ASHOKA,Ashoka Buildcon Limited,3.5691736,182.014,,5.105,54008967168.0,Industrials,Engineering & Construction
ASHOKAMET,Ashoka Metcast Limited,4.3638554,8.812,,3.8,452931104.0,Basic Materials,Steel
ASHOKLEY,Ashok Leyland Limited,21.280083,332.769,,0.356,602428473344.0,Industrials,Farm & Heavy Construction Machinery
ASIANENE,Asian Energy Services Limited,33.641304,3.739,,-0.457,12490766336.0,Energy,Oil & Gas Equipment & Services
ASIANHOTNR,Asian Hotels (North) Limited,,,,,7022605312.0,Consumer Cyclical,Lodging
ASIANPAINT,Asian Paints Limited,53.340508,13.467,,-0.233,2258787631104.0,Basic Materials,Specialty Chemicals
ASIANTILES,Asian Granito India Limited,93.86957,17.139,,,6363436544.0,Industrials,Building Products & Equipment
ASKAUTOLTD,ASK Automotive Limited,34.291634,43.435,,0.32,81597489152.0,Consumer Cyclical,Auto Parts
ASMS,Bartronics India Limited,151.8,0.715,,,4629535744.0,Technology,Information Technology Services
ASPINWALL,Aspinwall and Company Limited,15.454933,21.628,,0.833,1984047488.0,Consumer Defensive,Farm Products
ASTEC,Astec LifeSciences Limited,,171.539,,,14308476928.0,Basic Materials,Agricultural Inputs
ASTERDM,Aster DM Healthcare Limited,117.97066,53.874,,-0.683,240469327872.0,Healthcare,Medical Care Facilities
ASTRAL,Astral Limited,68.346115,5.738,,0.007,359124697088.0,Industrials,Building Products & Equipment
ASTRAMICRO,Astra Microwave Products Limited,47.594936,31.253,,0.094,64313802752.0,Technology,Communication Equipment
ASTRAZEN,AstraZeneca Pharma India Limited,204.07953,2.52,,0.953,198174621696.0,Healthcare,Drug Manufacturers - Specialty & Generic
ASTRON,Astron Paper & Board Mill Limited,,64.538,,,592595584.0,Basic Materials,Paper & Paper Products
ATALREAL,Atal Realtech Limited,,29.265,,1.25,1702970112.0,Industrials,Engineering & Construction
ATAM,Atam Valves Limited,14.313953,24.828,,0.539,992626688.0,Industrials,Specialty Industrial Machinery
ATFL,Agro Tech Foods Limited,344.5614,2.548,,0.548,29614684160.0,Consumer Defensive,Packaged Foods
ATGL,Adani Total Gas Limited,97.735535,37.268,,-0.199,650370875392.0,Utilities,Utilities - Regulated Gas
ATL,Allcargo Terminals Limited,14.24551,149.903,,-0.2,5845108224.0,Industrials,Integrated Freight & Logistics
ATLANTAA,ATLANTAA LIMITED,1.3616323,128.81,,2.767,2377580288.0,Industrials,Infrastructure Operations
ATLASCYCLE,Atlas Cycles (Haryana) Limited,3.758518,,,,576929088.0,Consumer Cyclical,Leisure
ATUL,Atul Limited,38.04602,3.853,,0.536,157962616832.0,Basic Materials,Specialty Chemicals
ATULAUTO,Atul Auto Limited,66.49038,28.776,,0.627,13433016320.0,Consumer Cyclical,Auto Manufacturers
AUBANK,AU Small Finance Bank Limited,20.455723,,,0.269,411274149888.0,Financial Services,Banks - Regional
AURIONPRO,Aurionpro Solutions Limited,44.85294,2.306,,0.136,81906991104.0,Technology,Software - Infrastructure
AUROPHARMA,Aurobindo Pharma Limited,18.496487,27.286,,-0.092,641989476352.0,Healthcare,Drug Manufacturers - Specialty & Generic
AURUM,Aurum PropTech Limited,,65.051,,,10121250816.0,Real Estate,Real Estate Services
AUSOMENT,Ausom Enterprise Limited,9.722356,0.127,,-0.813,1102013056.0,Financial Services,Capital Markets
AUTOAXLES,Automotive Axles Limited,16.019266,3.054,,0.012,24629538816.0,Consumer Cyclical,Auto Parts
AUTOIND,Autoline Industries Limited,15.515351,99.837,,-0.766,3054659584.0,Consumer Cyclical,Auto Parts
AVADHSUGAR,Avadh Sugar & Energy Limited,12.151846,68.097,,-0.691,8720635904.0,Consumer Defensive,Confectioners
AVALON,Avalon Technologies Limited,110.45389,35.437,,2.653,50992132096.0,Technology,Electronic Components
AVANTEL,Avantel Limited,44.101963,8.772,,0.224,27523010560.0,Technology,Communication Equipment
AVANTIFEED,Avanti Feeds Limited,20.370789,0.564,,0.865,98056249344.0,Consumer Defensive,Packaged Foods
AVG,AVG Logistics Limited,8.297666,99.505,,-0.066,3853265408.0,Industrials,Integrated Freight & Logistics
AVL,Aditya Vision Limited,57.60985,52.304,,0.02,55666044928.0,Consumer Cyclical,Specialty Retail
AVONMORE,Avonmore Capital & Management Services Limited,18.446428,5.618,,-0.944,5829941760.0,Financial Services,Capital Markets
AVROIND,AVRO INDIA LIMITED,42.733334,72.491,,-0.144,1877117312.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
AVTNPL,AVT Natural Products Limited,18.765305,20.148,,-0.034,8401507840.0,Basic Materials,Specialty Chemicals
AWFIS,Awfis Space Solutions Limited,,246.068,,,45806551040.0,Industrials,Rental & Leasing Services
AWHCL,Antony Waste Handling Cell Limited,20.339447,56.875,,0.228,14803043328.0,Industrials,Waste Management
AWL,Adani Wilmar Limited,29.055677,24.148,,1.039,345185910784.0,Consumer Defensive,Packaged Foods
AXISBANK,Axis Bank Limited,12.049244,,17.172001,0.034,3380160233472.0,Financial Services,Banks - Regional
AXISCADES,AXISCADES Technologies Limited,72.5474,41.604,,0.966,37397975040.0,Industrials,Engineering & Construction
AXITA,Axita Cotton Limited,15.492308,9.329,,,3502073856.0,Consumer Cyclical,Textile Manufacturing
AYMSYNTEX,AYM Syntex Limited,38.298702,73.466,,,13801107456.0,Consumer Cyclical,Textile Manufacturing
AZAD,Azad Engineering Limited,100.665634,23.874,,0.202,83994959872.0,Industrials,Specialty Industrial Machinery
BAFNAPH,Bafna Pharmaceuticals Limited,40.10989,22.747,,,1746736640.0,Healthcare,Drug Manufacturers - Specialty & Generic
BAGFILMS,B.A.G Films and Media Limited,106.00001,61.177,,,1270982400.0,Communication Services,Broadcasting
BAIDFIN,Baid Finserv Limited,11.521739,141.825,,0.3,1272720896.0,Financial Services,Credit Services
BAJAJ-AUTO,Bajaj Auto Limited,28.568083,16.523,,0.095,2146517516288.0,Consumer Cyclical,Auto Manufacturers
BAJAJCON,Bajaj Consumer Care Limited,17.653347,0.923,,-0.286,22404052992.0,Consumer Defensive,Household & Personal Products
BAJAJELEC,Bajaj Electricals Limited,60.117054,111.453,,-0.108,62220820480.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
BAJAJFINSV,Bajaj Finserv Limited,35.945488,211.987,,0.037,3053369425920.0,Financial Services,Financial Conglomerates
BAJAJHCARE,Bajaj Healthcare Limited,,46.148,,,18744688640.0,Healthcare,Drug Manufacturers - Specialty & Generic
BAJAJHFL,Bajaj Housing Finance Limited,51.508476,396.32,,0.015,1012878016512.0,Financial Services,Mortgage Finance
BAJAJHIND,Bajaj Hindusthan Sugar Limited,,82.216,,,22923321344.0,Consumer Defensive,Confectioners
BAJAJHLDNG,Bajaj Holdings & Investment Limited,17.04625,0.068,,0.063,1282248409088.0,Financial Services,Asset Management
BAJAJINDEF,Indef Manufacturing Limited,,,,,8074290688.0,,
BAJEL,Bajel Projects Limited,104.29605,31.657,,-0.552,18351591424.0,Utilities,Utilities - Regulated Electric
BAJFINANCE,Bajaj Finance Limited,33.81496,290.321,,0.157,5418459856896.0,Financial Services,Credit Services
BALAJEE,Shree Tirupati Balajee Agro Trading Company Limited,12.621849,63.893,,0.075,3675584768.0,Consumer Cyclical,Packaging & Containers
BALAJITELE,Balaji Telefilms Limited,,8.107,,,8518324736.0,Communication Services,Entertainment
BALAMINES,Balaji Amines Limited,21.307049,0.779,,-0.328,39513190400.0,Basic Materials,Specialty Chemicals
BALAXI,BALAXI PHARMACEUTICALS LIMITED,13.062378,9.636,-1.242,0.321,3411224576.0,Healthcare,Biotechnology
BALKRISHNA,Balkrishna Paper Mills Limited,,,,,574151488.0,Consumer Cyclical,Packaging & Containers
BALKRISIND,Balkrishna Industries Limited,26.005117,33.214,,0.472,461650657280.0,Consumer Cyclical,Auto Parts
BALMLAWRIE,Balmer Lawrie & Company Limited,12.208522,6.839,,-0.031,32338567168.0,Industrials,Conglomerates
BALPHARMA,Bal Pharma Limited,25.04713,228.359,11.643,0.048,1958576896.0,Healthcare,Drug Manufacturers - Specialty & Generic
BALRAMCHIN,Balrampur Chini Mills Limited,27.136185,17.024,,-0.23,111636307968.0,Consumer Defensive,Confectioners
BALUFORGE,Balu Forge Industries Limited,38.582752,,,,67426603008.0,Industrials,Metal Fabrication
BANARBEADS,Banaras Beads Limited,26.462656,28.272,,0.103,849026368.0,Consumer Cyclical,Footwear & Accessories
BANARISUG,Bannari Amman Sugars Limited,50.619766,9.352,,-0.577,46242025472.0,Consumer Defensive,Confectioners
BANCOINDIA,Banco Products (I) Limited,15.611292,32.991,,-0.548,47853023232.0,Consumer Cyclical,Auto Parts
BANDHANBNK,Bandhan Bank Limited,9.931863,,,-0.418,246638559232.0,Financial Services,Banks - Regional
BANG,Bang Overseas Limited,,37.104,,,644506752.0,Consumer Cyclical,Apparel Manufacturing
BANKA,Banka BioLoo Limited,,94.898,,,780087424.0,Industrials,Pollution & Treatment Controls
BANKBARODA,Bank of Baroda,5.933654,,15.798001000000001,0.089,1211753037824.0,Financial Services,Banks - Regional
BANKINDIA,Bank of India,5.971612,,11.712,0.261,507577204736.0,Financial Services,Banks - Regional
BANSALWIRE,Bansal Wire Industries Limited,40.17857,21.082,,1.217,56606400512.0,Basic Materials,Steel
BANSWRAS,Banswara Syntex Limited,17.937845,84.931,,0.213,4445722624.0,Consumer Cyclical,Textile Manufacturing
BARBEQUE,Barbeque Nation Hospitality Limited,,188.031,,0.027,10628113408.0,Consumer Cyclical,Restaurants
BASF,BASF India Limited,31.078726,5.048,,-0.261,190367907840.0,Basic Materials,Specialty Chemicals
BASML,Bannari Amman Spinning Mills Limited,,115.069,,,2227756800.0,Consumer Cyclical,Textile Manufacturing
BATAINDIA,Bata India Limited,44.686115,97.861,,0.013,155606761472.0,Consumer Cyclical,Footwear & Accessories
BAYERCROP,Bayer Cropscience Limited,41.548615,1.084,,-0.633,216522375168.0,Basic Materials,Agricultural Inputs
BBL,Bharat Bijlee Limited,48.555958,6.456,,0.368,32172578816.0,Industrials,Electrical Equipment & Parts
BBOX,Black Box Limited,33.45173,113.253,,0.35,62201155584.0,Technology,Software - Application
BBTC,Bombay Burmah Trading Corporation Limited,10.754597,43.991,,-0.257,123489452032.0,Consumer Defensive,Packaged Foods
BBTCL,B&B Triplewall Containers Limited,,185.143,,,2899258368.0,Consumer Cyclical,Packaging & Containers
BCLIND,Bcl Industries Limited,11.778125,48.176,,-0.458,11124692992.0,Consumer Defensive,Beverages - Wineries & Distilleries
BCONCEPTS,Brand Concepts Limited,58.26513,145.647,,-0.419,3673268736.0,Consumer Cyclical,Footwear & Accessories
BDL,Bharat Dynamics Limited,187.90028,0.079,,0.088,490404937728.0,Industrials,Aerospace & Defense
BEARDSELL,Beardsell Limited,12.185842,42.718,,0.391,1086094976.0,Industrials,Building Products & Equipment
BECTORFOOD,Mrs. Bectors Food Specialities Limited,62.77639,13.212,,-0.042,92412870656.0,Consumer Defensive,Packaged Foods
BEDMUTHA,Bedmutha Industries Limited,17.689276,167.666,,-0.677,5216427008.0,Basic Materials,Steel
BEL,Bharat Electronics Limited,40.935673,0.344,,0.53,2046738432000.0,Industrials,Aerospace & Defense
BEML,BEML Limited,47.072647,24.039,,-0.494,123049082880.0,Industrials,Conglomerates
BEPL,Bhansali Engineering Polymers Limited,14.715658,,,0.012,26660157440.0,Basic Materials,Chemicals
BERGEPAINT,Berger Paints (I) Limited,52.410435,14.219,,0.019,596963229696.0,Basic Materials,Specialty Chemicals
BESTAGRO,Best Agrolife Limited,34.215687,76.482,,,6601600512.0,Basic Materials,Agricultural Inputs
BFINVEST,BF Investment Limited,3.8902082,,,-0.879,18574598144.0,Financial Services,Asset Management
BFUTILITIE,BF Utilities Limited,18.352913,141.438,51.49399999999999,-0.078,27659317248.0,Industrials,Infrastructure Operations
BGRENERGY,BGR Energy Systems Limited,,,,,5861963264.0,Industrials,Engineering & Construction
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,933.3333,13.982,,-0.068,36307320832.0,Basic Materials,Agricultural Inputs
BHAGERIA,Bhageria Industries Limited,21.823856,4.852,,0.471,6867415040.0,Basic Materials,Specialty Chemicals
BHAGYANGR,Bhagyanagar India Limited,19.873316,120.1,,0.453,2372461824.0,Basic Materials,Copper
BHANDARI,Bhandari Hosiery Exports Limited,15.838709,61.121,,-0.262,1183339392.0,Consumer Cyclical,Apparel Manufacturing
BHARATFORG,Bharat Forge Limited,53.41229,107.648,,-0.201,491421532160.0,Consumer Cyclical,Auto Parts
BHARATGEAR,Bharat Gears Limited,,87.505,,,1078174336.0,Consumer Cyclical,Auto Parts
BHARATRAS,Bharat Rasayan Limited,23.778448,5.926,,1.647,43504222208.0,Basic Materials,Agricultural Inputs
BHARATWIRE,Bharat Wire Ropes Limited,18.021355,17.798,,-0.438,13298366464.0,Basic Materials,Steel
BHARTIARTL,Bharti Airtel Limited,42.30648,135.125,21.236,4.911,10447101100032.0,Communication Services,Telecom Services
BHARTIHEXA,Bharti Hexacom Limited,173.69077,144.75,25.259999999999998,0.225,732975005696.0,Communication Services,Telecom Services
BHEL,Bharat Heavy Electricals Limited,143.92618,37.719,,,746796417024.0,Industrials,Specialty Industrial Machinery
BIGBLOC,Bigbloc Construction Limited,51.909836,117.465,,-0.754,8966008832.0,Industrials,Building Products & Equipment
BIKAJI,Bikaji Foods International Limited,62.06233,16.545,,-0.387,169676505088.0,Consumer Defensive,Packaged Foods
BIL,Bhartiya International Limited,264.77274,126.428,,,6328373248.0,Consumer Cyclical,Footwear & Accessories
BINANIIND,Binani Industries Limited,6.206897,,,,338754976.0,Basic Materials,Specialty Chemicals
BIOCON,Biocon Limited,48.852455,62.765,,-0.962,392678146048.0,Healthcare,Biotechnology
BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,118.57895,2.474,,0.667,737213184.0,Healthcare,Drug Manufacturers - Specialty & Generic
BIRLACABLE,Birla Cable Limited,89.2036,56.562,,-0.622,4479110656.0,Technology,Communication Equipment
BIRLACORPN,Birla Corporation Limited,36.522747,57.335,,-0.713,84793688064.0,Basic Materials,Building Materials
BIRLAMONEY,Aditya Birla Money Limited,10.945101,743.508,,0.44,9077638144.0,Financial Services,Capital Markets
BLACKBUCK,Zinka Logistics Solutions Limited,,33.859,,,73419890688.0,Technology,Software - Application
BLAL,BEML Land Assets Limited,,365.482,,,8721190912.0,Financial Services,Shell Companies
BLBLIMITED,BLB Limited,18.282352,0.694,,,825284352.0,Financial Services,Capital Markets
BLISSGVS,Bliss GVS Pharma Limited,21.423489,8.986,,-0.127,12696662016.0,Healthcare,Drug Manufacturers - Specialty & Generic
BLKASHYAP,B. L. Kashyap and Sons Limited,21.290457,53.761,,-0.839,11580462080.0,Industrials,Engineering & Construction
BLS,BLS International Services Limited,34.877716,22.607,,0.429,158446534656.0,Industrials,Specialty Business Services
BLSE,BLS E-Services Limited,26.597069,1.355,,0.0,13194180608.0,Industrials,Specialty Business Services
BLUECHIP,Blue Chip India Limited,713.0,,,,397583072.0,Financial Services,Capital Markets
BLUECOAST,Blue Coast Hotels Limited,0.57523596,,,,482144032.0,Consumer Cyclical,Lodging
BLUEDART,Blue Dart Express Limited,51.45525,76.963,,-0.089,141222002688.0,Industrials,Integrated Freight & Logistics
BLUEJET,Blue Jet Healthcare Limited,53.67332,0.117,,2.086,125970276352.0,Healthcare,Biotechnology
BLUESTARCO,Blue Star Limited,74.094086,12.747,,0.317,414540398592.0,Industrials,Building Products & Equipment
BODALCHEM,Bodal Chemicals Limited,130.79167,77.241,,4.375,7906764288.0,Basic Materials,Specialty Chemicals
BOHRAIND,Bohra Industries Limited,,0.868,,,365344640.0,Basic Materials,Agricultural Inputs
BOMDYEING,Bombay Dyeing & Mfg Company Limited,4.9632297,0.115,,-0.977,27041626112.0,Consumer Cyclical,Textile Manufacturing
BOROLTD,Borosil Limited,57.34024,12.607,,-0.089,39687278592.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
BORORENEW,BOROSIL RENEWABLES LIMITED,,64.195,,,64975065088.0,Technology,Solar
BOROSCI,Borosil Scientific Limited,39.688313,4.482,,-0.262,10871205888.0,Consumer Cyclical,Packaging & Containers
BOSCHLTD,Bosch Limited,39.760323,0.247,,-0.115,804853776384.0,Consumer Cyclical,Auto Parts
BPCL,Bharat Petroleum Corporation Limited,8.692068,76.361,,0.193,1193972596736.0,Energy,Oil & Gas Refining & Marketing
BPL,BPL Limited,19.670391,51.771,,-0.787,3461304832.0,Technology,Consumer Electronics
BRIGADE,Brigade Enterprises Limited,34.62605,103.838,,2.149,232194473984.0,Real Estate,Real Estate - Development
BRITANNIA,Britannia Industries Limited,56.259377,85.079,,0.045,1210488717312.0,Consumer Defensive,Packaged Foods
BRNL,Bharat Road Network Limited,2.0248756,494.735,,,2392547328.0,Industrials,Infrastructure Operations
BROOKS,Brooks Laboratories Limited,,15.184,,,3485376000.0,Healthcare,Drug Manufacturers - Specialty & Generic
BSE,BSE Limited,80.46449,0.0,,1.03,746930307072.0,Financial Services,Financial Data & Stock Exchanges
BSHSL,Bombay Super Hybrid Seeds Limited,57.291664,40.926,,0.288,12985953280.0,Basic Materials,Agricultural Inputs
BSL,BSL Limited,16.90396,357.128,,-0.223,1757187200.0,Consumer Cyclical,Textile Manufacturing
BSOFT,BIRLASOFT LIMITED,17.930529,4.472,,-0.276,101830926336.0,Technology,Information Technology Services
BTML,Bodhi Tree Multimedia Limited,,86.809,,,1224351104.0,Communication Services,Entertainment
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,291.9471,4.803,,,10857387008.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
BVCL,Barak Valley Cements Limited,29.937008,36.589,,-0.435,850484608.0,Basic Materials,Building Materials
BYKE,The Byke Hospitality Ltd,58.348835,33.193,,-0.2,3935062784.0,Consumer Cyclical,Lodging
CALSOFT,California Software Company Limited,49.68182,74.178,,-0.071,350828960.0,Technology,Software - Application
CAMLINFINE,Camlin Fine Sciences Limited,,115.27,,,28291506176.0,Basic Materials,Specialty Chemicals
CAMPUS,Campus Activewear Limited,61.471794,31.61,,0.877,73261187072.0,Consumer Cyclical,Footwear & Accessories
CAMS,Computer Age Management Services Limited,39.64374,9.19,,0.406,182064791552.0,Technology,Information Technology Services
CANBK,Canara Bank,4.9939227,,16.985,0.113,819896057856.0,Financial Services,Banks - Regional
CANFINHOME,Can Fin Homes Limited,10.629001,716.121,,0.06,88460107776.0,Financial Services,Mortgage Finance
CANTABIL,Cantabil Retail India Limited,31.132076,109.972,,0.393,22112931840.0,Consumer Cyclical,Apparel Manufacturing
CAPACITE,Capacit'e Infraprojects Limited,14.911266,21.409,,0.553,30571581440.0,Industrials,Engineering & Construction
CAPITALSFB,Capital Small Finance Bank Limited,9.944144,,12.475999999999999,-0.041,12485882880.0,Financial Services,Banks - Regional
CAPLIPOINT,Caplin Point Laboratories Limited,28.73109,0.094,,0.182,147431784448.0,Healthcare,Drug Manufacturers - Specialty & Generic
CAPTRUST,Capital Trust Limited,93.17346,128.357,,-0.912,1544380800.0,Financial Services,Credit Services
CARBORUNIV,Carborundum Universal Limited,47.533527,5.161,,-0.688,188994830336.0,Industrials,Conglomerates
CARERATING,CARE Ratings Limited,28.836329,2.722,,0.957,34119602176.0,Financial Services,Financial Data & Stock Exchanges
CARRARO,Carraro India Limited,21.211288,50.478,,-0.243,17521633280.0,Consumer Cyclical,Auto Parts
CARTRADE,Cartrade Tech Limited,74.89252,5.514,,,79344476160.0,Consumer Cyclical,Auto & Truck Dealerships
CARYSIL,CARYSIL LIMITED,27.411167,53.728,,-0.235,16912130048.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
CASTROLIND,Castrol India Limited,21.717949,3.6,42.146,0.118,201128886272.0,Energy,Oil & Gas Refining & Marketing
CCCL,Consolidated Construction Consortium Limited,0.4424366,204.658,,,6348093952.0,Industrials,Engineering & Construction
CCHHL,Country Club Hospitality & Holidays Limited,204.0,15.2,,,2676855552.0,Consumer Cyclical,Lodging
CCL,CCL Products (India) Limited,26.815968,109.247,,-0.004,73353887744.0,Consumer Defensive,Packaged Foods
CDSL,Central Depository Services (India) Limited,45.07325,0.066,,0.212,250768637952.0,Financial Services,Capital Markets
CEATLTD,CEAT Limited,24.071106,49.518,,-0.465,115984596992.0,Consumer Cyclical,Auto Parts
CEIGALL,Ceigall India Limited,13.433034,58.457,,-0.185,44204515328.0,Industrials,Engineering & Construction
CELEBRITY,Celebrity Fashions Limited,,257.486,,,700189824.0,Consumer Cyclical,Apparel Manufacturing
CELLO,Cello World Limited,33.766644,2.195,,-0.003,117675581440.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
CENTENKA,Century Enka Limited,13.817263,3.715,,1.991,11053125632.0,Consumer Cyclical,Textile Manufacturing
CENTEXT,Century Extrusions Limited,17.695238,61.593,,0.292,1486400000.0,Basic Materials,Aluminum
CENTRALBK,Central Bank of India,8.611905,,11.286999999999999,0.306,327389118464.0,Financial Services,Banks - Regional
CENTRUM,Centrum Capital Limited,,298.229,,,9711865856.0,Financial Services,Financial Conglomerates
CENTUM,Centum Electronics Limited,,136.786,,,23077804032.0,Technology,Electronic Components
CENTURYPLY,Century Plyboards (India) Limited,72.845184,55.332,,-0.074,154721271808.0,Basic Materials,Lumber & Wood Production
CERA,Cera Sanitaryware Limited,30.373934,5.183,,-0.092,71195623424.0,Industrials,Building Products & Equipment
CEREBRAINT,Cerebra Integrated Technologies Limited,,22.437,,,571997888.0,Technology,Computer Hardware
CESC,CESC Limited,14.418804,123.175,,-0.061,201605955584.0,Utilities,Utilities - Regulated Electric
CEWATER,Concord Enviro Systems Limited,34.505737,51.965,,,11197678592.0,Utilities,Utilities - Regulated Water
CGCL,Capri Global Capital Limited,35.17419,329.777,,0.896,134988029952.0,Financial Services,Credit Services
CGPOWER,CG Power and Industrial Solutions Limited,94.29508,0.819,,-0.68,879475032064.0,Industrials,Electrical Equipment & Parts
CHALET,Chalet Hotels Limited,169.13087,73.703,,0.285,180673216512.0,Consumer Cyclical,Lodging
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,15.460395,1.215,,0.208,250307198976.0,Basic Materials,Agricultural Inputs
CHEMBOND,Chembond Chemicals Ltd,17.736984,2.269,,-0.132,7168267264.0,Basic Materials,Specialty Chemicals
CHEMCON,Chemcon Speciality Chemicals Limited,27.118935,8.861,,0.983,6347733504.0,Basic Materials,Specialty Chemicals
CHEMFAB,Chemfab Alkalis Limited,133.91306,20.965,,-0.735,10204077056.0,Basic Materials,Specialty Chemicals
CHEMPLASTS,Chemplast Sanmar Limited,,87.703,,,67652403200.0,Basic Materials,Chemicals
CHENNPETRO,Chennai Petroleum Corporation Limited,24.391026,79.216,,-0.943,90657021952.0,Energy,Oil & Gas Refining & Marketing
CHEVIOT,Cheviot Company Limited,9.59944,1.364,,-0.804,6006036480.0,Consumer Cyclical,Textile Manufacturing
CHOICEIN,Choice International Limited,186.8,55.262,,-0.242,102622371840.0,Financial Services,Capital Markets
